Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,BuyLaptop
0.911597475493294,0.6393570974695679,-0.4185740480378008,-1.2677741783247762,-0.38401027610135086,-0.4505069414538299,0.00996254735072315,2.1001988929268096,1
0.911597475493294,0.6393570974695679,0.21233256806167095,-1.2677741783247762,0.401962100107361,0.7012541927234747,1.165259029319265,0.7354089015216251,1
-1.0969753941660145,0.6393570974695679,0.7858840372430088,0.7887840098789438,-0.38401027610135086,-0.8344273195129314,-1.1453339346178186,0.05301390581903295,0
-1.0969753941660145,-1.5640711645460352,-1.5656769864004767,-1.2677741783247762,0.7949482882117169,-0.8344273195129314,-1.1453339346178186,0.05301390581903295,0
-1.0969753941660145,0.6393570974695679,-0.2465086072833994,-1.2677741783247762,-0.38401027610135086,-0.4505069414538299,0.00996254735072315,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,1.1300149187518116,0.7887840098789438,-1.1699826523100627,-0.8344273195129314,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,0.9579494779974103,-1.2677741783247762,-0.7769964642057068,-0.06658656339472838,0.00996254735072315,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,0.38439800881607233,-1.2677741783247762,-1.1699826523100627,-0.8344273195129314,1.165259029319265,0.7354089015216251,1
0.911597475493294,-1.5640711645460352,-1.3936115456460754,-1.2677741783247762,-0.7769964642057068,-0.8344273195129314,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,0.6393570974695679,1.302080359506213,0.7887840098789438,1.5809206644204288,-0.8344273195129314,0.00996254735072315,-1.3117760855861513,1
-1.0969753941660145,-1.5640711645460352,-0.13179831344713183,0.7887840098789438,-0.38401027610135086,-0.8344273195129314,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,-1.5640711645460352,-0.8200600764647373,-1.2677741783247762,-0.38401027610135086,-0.8344273195129314,-1.1453339346178186,1.4178038972242173,0
-1.0969753941660145,0.6393570974695679,-0.4185740480378008,0.7887840098789438,-0.38401027610135086,-0.8344273195129314,1.165259029319265,0.05301390581903295,1
0.911597475493294,0.6393570974695679,-0.13179831344713183,0.7887840098789438,-1.1699826523100627,1.8530153269007792,1.165259029319265,0.7354089015216251,1
0.911597475493294,-1.5640711645460352,-1.6230321333186104,-1.2677741783247762,0.7949482882117169,2.04497551593033,-1.1453339346178186,1.4178038972242173,0
-1.0969753941660145,0.6393570974695679,1.9329869756056848,0.7887840098789438,1.5809206644204288,-0.4505069414538299,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,0.6711737434067413,-1.2677741783247762,-1.1699826523100627,-0.4505069414538299,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,-0.3038637542015332,0.7887840098789438,-1.1699826523100627,-0.8344273195129314,0.00996254735072315,0.05301390581903295,0
-1.0969753941660145,0.6393570974695679,0.6711737434067413,0.7887840098789438,-0.38401027610135086,-0.06658656339472838,0.00996254735072315,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,0.21233256806167095,0.7887840098789438,0.008975912003005074,1.8530153269007792,0.00996254735072315,-0.6293810898835592,0
-1.0969753941660145,0.6393570974695679,-0.7053497826284697,-1.2677741783247762,-0.7769964642057068,0.31733381466437316,0.00996254735072315,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,1.015304624915544,0.7887840098789438,-1.1699826523100627,-0.4505069414538299,1.165259029319265,0.7354089015216251,1
0.911597475493294,-1.5640711645460352,-1.1068358110554064,0.7887840098789438,0.7949482882117169,-0.8344273195129314,-1.1453339346178186,1.4178038972242173,0
-1.0969753941660145,0.6393570974695679,-0.934770370301005,0.7887840098789438,-0.38401027610135086,-0.4505069414538299,0.00996254735072315,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,-1.3936115456460754,-1.2677741783247762,0.008975912003005074,1.4690949488416778,1.165259029319265,-1.3117760855861513,1
0.911597475493294,0.6393570974695679,-1.0494806641372725,-1.2677741783247762,-0.38401027610135086,-0.4505069414538299,0.00996254735072315,0.05301390581903295,1
0.911597475493294,0.6393570974695679,0.4991083026523399,0.7887840098789438,-1.1699826523100627,-0.4505069414538299,0.00996254735072315,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,0.3270428618979385,0.7887840098789438,1.5809206644204288,-0.8344273195129314,1.165259029319265,-1.3117760855861513,1
0.911597475493294,0.6393570974695679,-0.13179831344713183,0.7887840098789438,0.401962100107361,-0.4505069414538299,1.165259029319265,0.05301390581903295,1
-1.0969753941660145,-1.5640711645460352,-1.0494806641372725,0.7887840098789438,0.7949482882117169,-0.06658656339472838,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,0.6393570974695679,-0.017088019610864237,0.7887840098789438,-1.1699826523100627,-0.06658656339472838,1.165259029319265,0.7354089015216251,1
0.911597475493294,-1.5640711645460352,-1.450966692564209,-1.2677741783247762,0.7949482882117169,-0.4505069414538299,-1.1453339346178186,0.05301390581903295,0
-1.0969753941660145,0.6393570974695679,0.2696877149798047,0.7887840098789438,-0.38401027610135086,0.7012541927234747,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,-1.5640711645460352,-1.5656769864004767,-1.2677741783247762,1.9739068525247847,-0.4505069414538299,-1.1453339346178186,0.05301390581903295,0
-1.0969753941660145,0.6393570974695679,1.4741458002606145,0.7887840098789438,1.5809206644204288,-0.06658656339472838,1.165259029319265,-1.3117760855861513,1
-1.0969753941660145,0.6393570974695679,-0.7627049295466035,0.7887840098789438,0.7949482882117169,2.04497551593033,1.165259029319265,-1.3117760855861513,1
0.911597475493294,0.6393570974695679,-0.07444316652899803,0.7887840098789438,-0.7769964642057068,0.31733381466437316,0.00996254735072315,1.4178038972242173,1
0.911597475493294,0.6393570974695679,-0.361218901119667,-1.2677741783247762,-1.1699826523100627,-0.8344273195129314,0.00996254735072315,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,1.4741458002606145,0.7887840098789438,0.401962100107361,-0.8344273195129314,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,2.2197627101963535,0.7887840098789438,1.5809206644204288,-0.8344273195129314,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,1.6462112410150158,0.7887840098789438,-1.1699826523100627,-0.8344273195129314,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,-0.4185740480378008,0.7887840098789438,-1.1699826523100627,-0.4505069414538299,0.00996254735072315,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,1.3594355064243469,0.7887840098789438,1.5809206644204288,0.31733381466437316,1.165259029319265,0.05301390581903295,1
0.911597475493294,0.6393570974695679,-0.2465086072833994,0.7887840098789438,0.7949482882117169,2.04497551593033,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,-0.4759291949559346,0.7887840098789438,-0.38401027610135086,-0.4505069414538299,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,0.6393570974695679,-0.07444316652899803,0.7887840098789438,-0.7769964642057068,1.8530153269007792,0.00996254735072315,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,-0.4185740480378008,0.7887840098789438,-1.1699826523100627,1.0851745707825762,1.165259029319265,1.4178038972242173,1
0.911597475493294,-1.5640711645460352,-0.7053497826284697,0.7887840098789438,-1.1699826523100627,-0.06658656339472838,-1.1453339346178186,-0.6293810898835592,0
-1.0969753941660145,-1.5640711645460352,0.7285288903248751,0.7887840098789438,-1.1699826523100627,0.31733381466437316,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,1.0726597718336779,0.7887840098789438,1.5809206644204288,1.0851745707825762,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,1.4741458002606145,0.7887840098789438,-1.1699826523100627,-0.8344273195129314,1.165259029319265,0.05301390581903295,1
0.911597475493294,-1.5640711645460352,-0.13179831344713183,0.7887840098789438,0.008975912003005074,1.4690949488416778,-1.1453339346178186,-0.6293810898835592,0
-1.0969753941660145,0.6393570974695679,-0.3038637542015332,0.7887840098789438,-1.1699826523100627,-0.8344273195129314,1.165259029319265,0.7354089015216251,1
0.911597475493294,0.6393570974695679,-0.9921255172191388,-1.2677741783247762,-0.38401027610135086,-0.06658656339472838,0.00996254735072315,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,0.8432391841611426,0.7887840098789438,1.5809206644204288,-0.8344273195129314,-1.1453339346178186,-0.6293810898835592,0
-1.0969753941660145,0.6393570974695679,1.4741458002606145,-1.2677741783247762,1.5809206644204288,-0.4505069414538299,1.165259029319265,0.05301390581903295,1
0.911597475493294,0.6393570974695679,0.09762227422540334,0.7887840098789438,1.9739068525247847,-0.8344273195129314,-1.1453339346178186,1.4178038972242173,0
-1.0969753941660145,-1.5640711645460352,-0.934770370301005,0.7887840098789438,0.008975912003005074,-0.8344273195129314,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,-1.5640711645460352,-0.361218901119667,0.7887840098789438,0.008975912003005074,-0.4505069414538299,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,0.6393570974695679,0.9005943310792764,0.7887840098789438,-0.38401027610135086,-0.06658656339472838,0.00996254735072315,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,-0.7053497826284697,-1.2677741783247762,-0.38401027610135086,-0.06658656339472838,0.00996254735072315,2.1001988929268096,1
0.911597475493294,0.6393570974695679,1.015304624915544,0.7887840098789438,0.401962100107361,-0.8344273195129314,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,-1.2789012518098077,0.7887840098789438,-1.1699826523100627,2.04497551593033,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,0.6393570974695679,0.5564634495704737,0.7887840098789438,-1.1699826523100627,-0.8344273195129314,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,-1.5640711645460352,-1.1068358110554064,-1.2677741783247762,-0.7769964642057068,-0.4505069414538299,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,0.6393570974695679,1.8756318286875509,0.7887840098789438,1.5809206644204288,0.31733381466437316,1.165259029319265,-1.3117760855861513,1
0.911597475493294,0.6393570974695679,-0.13179831344713183,0.7887840098789438,0.401962100107361,1.0851745707825762,1.165259029319265,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,1.8182766817694171,-1.2677741783247762,-0.38401027610135086,-0.8344273195129314,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,-1.5640711645460352,-0.8200600764647373,0.7887840098789438,0.7949482882117169,-0.8344273195129314,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,0.6393570974695679,0.3270428618979385,0.7887840098789438,0.008975912003005074,2.04497551593033,0.00996254735072315,0.7354089015216251,0
-1.0969753941660145,0.6393570974695679,1.1873700656699455,0.7887840098789438,1.5809206644204288,0.31733381466437316,1.165259029319265,0.05301390581903295,1
0.911597475493294,-1.5640711645460352,-0.8774152233828711,0.7887840098789438,0.7949482882117169,-0.4505069414538299,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,0.6393570974695679,1.5888560940968819,-1.2677741783247762,1.5809206644204288,0.31733381466437316,1.165259029319265,0.05301390581903295,1
0.911597475493294,0.6393570974695679,-0.9921255172191388,-1.2677741783247762,-0.38401027610135086,0.31733381466437316,0.00996254735072315,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,1.6462112410150158,0.7887840098789438,1.5809206644204288,0.31733381466437316,1.165259029319265,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,-0.18915346036526562,0.7887840098789438,-1.1699826523100627,2.04497551593033,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,1.1300149187518116,-1.2677741783247762,-0.38401027610135086,-0.4505069414538299,0.00996254735072315,0.7354089015216251,1
-1.0969753941660145,0.6393570974695679,1.7609215348512834,-1.2677741783247762,1.5809206644204288,-0.4505069414538299,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,0.3270428618979385,0.7887840098789438,0.401962100107361,-0.8344273195129314,1.165259029319265,0.7354089015216251,1
0.911597475493294,0.6393570974695679,0.15497742114353713,-1.2677741783247762,-0.7769964642057068,2.04497551593033,1.165259029319265,0.05301390581903295,1
0.911597475493294,0.6393570974695679,-1.16419095797354,0.7887840098789438,-0.7769964642057068,-0.8344273195129314,0.00996254735072315,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,-0.07444316652899803,-1.2677741783247762,0.008975912003005074,2.04497551593033,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,0.15497742114353713,0.7887840098789438,-0.7769964642057068,-0.4505069414538299,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,-1.5640711645460352,0.04026712730726956,0.7887840098789438,0.401962100107361,-0.06658656339472838,1.165259029319265,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,-0.4185740480378008,0.7887840098789438,-0.38401027610135086,-0.8344273195129314,0.00996254735072315,0.7354089015216251,1
-1.0969753941660145,-1.5640711645460352,-0.8774152233828711,-1.2677741783247762,0.7949482882117169,-0.4505069414538299,-1.1453339346178186,1.4178038972242173,0
0.911597475493294,-1.5640711645460352,-1.2789012518098077,0.7887840098789438,0.7949482882117169,-0.8344273195129314,-1.1453339346178186,0.05301390581903295,0
0.911597475493294,0.6393570974695679,1.7609215348512834,-1.2677741783247762,0.401962100107361,0.31733381466437316,1.165259029319265,1.4178038972242173,1
0.911597475493294,0.6393570974695679,-0.3038637542015332,-1.2677741783247762,0.401962100107361,-0.4505069414538299,1.165259029319265,0.05301390581903295,1
-1.0969753941660145,-1.5640711645460352,-1.0494806641372725,0.7887840098789438,0.7949482882117169,-0.4505069414538299,-1.1453339346178186,-1.3117760855861513,0
0.911597475493294,-1.5640711645460352,-1.6230321333186104,-1.2677741783247762,0.7949482882117169,1.8530153269007792,-1.1453339346178186,-0.6293810898835592,0
-1.0969753941660145,0.6393570974695679,0.21233256806167095,0.7887840098789438,-1.1699826523100627,1.4690949488416778,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,1.1873700656699455,0.7887840098789438,-1.1699826523100627,-0.4505069414538299,1.165259029319265,-0.6293810898835592,1
0.911597475493294,0.6393570974695679,0.6711737434067413,-1.2677741783247762,0.008975912003005074,1.4690949488416778,0.00996254735072315,0.05301390581903295,0
-1.0969753941660145,-1.5640711645460352,0.4991083026523399,0.7887840098789438,-0.7769964642057068,0.31733381466437316,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,-1.5640711645460352,-1.0494806641372725,-1.2677741783247762,0.7949482882117169,-0.4505069414538299,-1.1453339346178186,1.4178038972242173,0
0.911597475493294,0.6393570974695679,-0.07444316652899803,0.7887840098789438,-0.7769964642057068,-0.4505069414538299,0.00996254735072315,0.7354089015216251,1
0.911597475493294,-1.5640711645460352,0.3270428618979385,-1.2677741783247762,0.401962100107361,-0.8344273195129314,1.165259029319265,0.7354089015216251,1
-1.0969753941660145,0.6393570974695679,1.8756318286875509,-1.2677741783247762,1.5809206644204288,-0.4505069414538299,1.165259029319265,-1.3117760855861513,1
0.911597475493294,0.6393570974695679,1.015304624915544,0.7887840098789438,0.401962100107361,-0.4505069414538299,-1.1453339346178186,-0.6293810898835592,0
-1.0969753941660145,0.6393570974695679,0.2696877149798047,0.7887840098789438,-0.38401027610135086,-0.8344273195129314,1.165259029319265,0.7354089015216251,1
-1.0969753941660145,-1.5640711645460352,-0.2465086072833994,-1.2677741783247762,0.008975912003005074,1.8530153269007792,1.165259029319265,-1.3117760855861513,1
-1.0969753941660145,0.6393570974695679,-0.7053497826284697,0.7887840098789438,-1.1699826523100627,2.04497551593033,1.165259029319265,1.4178038972242173,1
-1.0969753941660145,-1.5640711645460352,-0.2465086072833994,0.7887840098789438,-0.7769964642057068,-0.8344273195129314,-1.1453339346178186,0.05301390581903295,0
-1.0969753941660145,0.6393570974695679,-0.7053497826284697,-1.2677741783247762,-0.38401027610135086,2.04497551593033,0.00996254735072315,0.7354089015216251,1
-1.0969753941660145,-1.5640711645460352,-0.361218901119667,0.7887840098789438,-1.1699826523100627,-0.06658656339472838,-1.1453339346178186,0.05301390581903295,0
0.911597475493294,0.6393570974695679,-0.361218901119667,-1.2677741783247762,0.401962100107361,1.4690949488416778,1.165259029319265,0.05301390581903295,1
0.911597475493294,-1.5640711645460352,-0.13179831344713183,0.7887840098789438,0.008975912003005074,-0.8344273195129314,-1.1453339346178186,-1.3117760855861513,0
0.911597475493294,-1.5640711645460352,-1.6230321333186104,-1.2677741783247762,0.7949482882117169,-0.4505069414538299,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,0.6393570974695679,2.3344730040326214,-1.2677741783247762,1.5809206644204288,-0.4505069414538299,-1.1453339346178186,-1.3117760855861513,0
-1.0969753941660145,-1.5640711645460352,-0.5332843418740684,0.7887840098789438,-1.1699826523100627,1.8530153269007792,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,-1.5640711645460352,1.6462112410150158,0.7887840098789438,1.5809206644204288,-0.8344273195129314,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,0.21233256806167095,0.7887840098789438,0.401962100107361,0.31733381466437316,1.165259029319265,1.4178038972242173,1
0.911597475493294,0.6393570974695679,-0.017088019610864237,-1.2677741783247762,0.401962100107361,-0.8344273195129314,1.165259029319265,0.05301390581903295,1
0.911597475493294,0.6393570974695679,1.1300149187518116,0.7887840098789438,-1.1699826523100627,-0.06658656339472838,1.165259029319265,-1.3117760855861513,1
-1.0969753941660145,0.6393570974695679,-0.7053497826284697,0.7887840098789438,-0.7769964642057068,-0.8344273195129314,0.00996254735072315,0.05301390581903295,1
-1.0969753941660145,0.6393570974695679,1.6462112410150158,-1.2677741783247762,1.5809206644204288,-0.4505069414538299,1.165259029319265,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,-0.361218901119667,0.7887840098789438,-1.1699826523100627,-0.4505069414538299,0.00996254735072315,-0.6293810898835592,0
0.911597475493294,-1.5640711645460352,-1.6803872802367443,-1.2677741783247762,-0.7769964642057068,-0.8344273195129314,-1.1453339346178186,-0.6293810898835592,0
0.911597475493294,0.6393570974695679,0.8432391841611426,0.7887840098789438,-0.38401027610135086,0.7012541927234747,0.00996254735072315,-0.6293810898835592,1
-1.0969753941660145,0.6393570974695679,1.8756318286875509,-1.2677741783247762,1.5809206644204288,-0.8344273195129314,1.165259029319265,-1.3117760855861513,1
-1.0969753941660145,-1.5640711645460352,-1.5656769864004767,-1.2677741783247762,1.9739068525247847,-0.4505069414538299,-1.1453339346178186,0.7354089015216251,0
0.911597475493294,0.6393570974695679,1.8756318286875509,0.7887840098789438,1.5809206644204288,-0.8344273195129314,1.165259029319265,0.05301390581903295,1
0.911597475493294,-1.5640711645460352,-1.0494806641372725,-1.2677741783247762,-0.7769964642057068,1.0851745707825762,-1.1453339346178186,1.4178038972242173,0
-1.0969753941660145,0.6393570974695679,-0.5332843418740684,-1.2677741783247762,-0.38401027610135086,-0.4505069414538299,-1.1453339346178186,-0.6293810898835592,0
-1.0969753941660145,-1.5640711645460352,-0.4759291949559346,0.7887840098789438,-1.1699826523100627,1.8530153269007792,-1.1453339346178186,-1.3117760855861513,0
